game_id,date,team,home_away,model_win_prob,best_odds,actual_winner
20220224_Montana_Southern Utah,2022-02-24,Montana,AWAY,0.3582,235,NO
20220224_Montana_Southern Utah,2022-02-24,Southern Utah,HOME,0.6418,-250,Southern Utah
20220224_Mount St. Mary's_Sacred Heart,2022-02-24,Mount St. Mary's,AWAY,0.5125,-145,NO
20220224_Mount St. Mary's_Sacred Heart,2022-02-24,Sacred Heart,HOME,0.4875,130,Sacred Heart
20220224_Nebraska Omaha_Western Illinois,2022-02-24,Nebraska Omaha,AWAY,0.2208,660,NO
20220224_Nebraska Omaha_Western Illinois,2022-02-24,Western Illinois,HOME,0.7792,-909,Western Illinois
20220224_New Orleans_Southeastern Louisiana,2022-02-24,New Orleans,AWAY,0.5115,112,NO
20220224_New Orleans_Southeastern Louisiana,2022-02-24,Southeastern Louisiana,HOME,0.4885,-125,Southeastern Louisiana
20220224_Nicholls St._Northwestern St.,2022-02-24,Nicholls St.,AWAY,0.5687,-227,Nicholls St.
20220224_Nicholls St._Northwestern St.,2022-02-24,Northwestern St.,HOME,0.4313,190,NO
20220224_North Texas_Southern Miss,2022-02-24,North Texas,HOME,0.7807,-3333,North Texas
20220224_North Texas_Southern Miss,2022-02-24,Southern Miss,AWAY,0.2193,1600,NO
20220224_Northeastern_William & Mary,2022-02-24,Northeastern,HOME,0.6679,-345,Northeastern
20220224_Northeastern_William & Mary,2022-02-24,William & Mary,AWAY,0.3321,290,NO
20220224_Northern Kentucky_Robert Morris,2022-02-24,Northern Kentucky,HOME,0.6957,-556,Northern Kentucky
20220224_Northern Kentucky_Robert Morris,2022-02-24,Robert Morris,AWAY,0.3043,450,NO
20220224_Oakland_Purdue Fort Wayne,2022-02-24,Oakland,HOME,0.6191,-250,NO
20220224_Oakland_Purdue Fort Wayne,2022-02-24,Purdue Fort Wayne,AWAY,0.3809,215,Purdue Fort Wayne
20220224_Oral Roberts_South Dakota St.,2022-02-24,Oral Roberts,HOME,0.4477,140,NO
20220224_Oral Roberts_South Dakota St.,2022-02-24,South Dakota St.,AWAY,0.5523,-161,South Dakota St.
20220224_Oregon St._USC,2022-02-24,Oregon St.,HOME,0.2940,410,NO
20220224_Oregon St._USC,2022-02-24,USC,AWAY,0.7060,-556,USC
20220224_Oregon_UCLA,2022-02-24,Oregon,HOME,0.4606,130,Oregon
20220224_Oregon_UCLA,2022-02-24,UCLA,AWAY,0.5394,-149,NO
20220224_Pacific_Portland,2022-02-24,Pacific,HOME,0.4405,-118,NO
20220224_Pacific_Portland,2022-02-24,Portland,AWAY,0.5595,105,Portland
20220224_Pepperdine_Santa Clara,2022-02-24,Pepperdine,HOME,0.2900,500,NO
20220224_Pepperdine_Santa Clara,2022-02-24,Santa Clara,AWAY,0.7100,-588,Santa Clara
20220224_Portland St._Weber St.,2022-02-24,Portland St.,HOME,0.4294,175,Portland St.
20220224_Portland St._Weber St.,2022-02-24,Weber St.,AWAY,0.5706,-196,NO
20220224_Quinnipiac_Siena,2022-02-24,Quinnipiac,HOME,0.5272,-145,NO
20220224_Quinnipiac_Siena,2022-02-24,Siena,AWAY,0.4728,130,Siena
20220224_Saint Mary's_San Diego,2022-02-24,Saint Mary's,AWAY,0.7218,-714,Saint Mary's
20220224_Saint Mary's_San Diego,2022-02-24,San Diego,HOME,0.2782,590,NO
20220224_Sam Houston St._Stephen F. Austin,2022-02-24,Sam Houston St.,AWAY,0.3456,250,NO
20220224_Sam Houston St._Stephen F. Austin,2022-02-24,Stephen F. Austin,HOME,0.6544,-278,Stephen F. Austin
20220224_Seattle_Utah Valley,2022-02-24,Seattle,AWAY,0.4208,125,NO
20220224_Seattle_Utah Valley,2022-02-24,Utah Valley,HOME,0.5792,-135,Utah Valley
20220224_South Dakota_UMKC,2022-02-24,South Dakota,AWAY,0.4477,125,NO
20220224_South Dakota_UMKC,2022-02-24,UMKC,HOME,0.5523,-135,UMKC
20220224_Southeast Missouri St._Tennessee Martin,2022-02-24,Southeast Missouri St.,HOME,0.6254,-278,Southeast Missouri St.
20220224_Southeast Missouri St._Tennessee Martin,2022-02-24,Tennessee Martin,AWAY,0.3746,235,NO
20220224_Tennessee St._Tennessee Tech,2022-02-24,Tennessee St.,AWAY,0.3766,205,Tennessee St.
20220224_Tennessee St._Tennessee Tech,2022-02-24,Tennessee Tech,HOME,0.6234,-227,NO
20220224_UAB_UTSA,2022-02-24,UAB,AWAY,0.7670,-1250,UAB
20220224_UAB_UTSA,2022-02-24,UTSA,HOME,0.2330,810,NO
20220224_UC Davis_UC Santa Barbara,2022-02-24,UC Davis,HOME,0.4504,115,NO
20220224_UC Davis_UC Santa Barbara,2022-02-24,UC Santa Barbara,AWAY,0.5496,-128,UC Santa Barbara
20220224_Wright St._Youngstown St.,2022-02-24,Wright St.,HOME,0.5601,-303,Wright St.
20220224_Wright St._Youngstown St.,2022-02-24,Youngstown St.,AWAY,0.4399,250,NO
20220225_Akron_Ohio,2022-02-25,Akron,AWAY,0.2900,290,Akron
20220225_Akron_Ohio,2022-02-25,Ohio,HOME,0.7100,-345,NO
20220225_Appalachian St._Arkansas St.,2022-02-25,Appalachian St.,AWAY,0.5137,115,NO
20220225_Appalachian St._Arkansas St.,2022-02-25,Arkansas St.,HOME,0.4863,-130,Arkansas St.
20220225_Canisius_Iona,2022-02-25,Canisius,AWAY,0.2165,1000,NO
20220225_Canisius_Iona,2022-02-25,Iona,HOME,0.7835,-1250,Iona
20220225_Coastal Carolina_Little Rock,2022-02-25,Coastal Carolina,AWAY,0.6208,-294,Coastal Carolina
20220225_Coastal Carolina_Little Rock,2022-02-25,Little Rock,HOME,0.3792,255,NO
20220225_Georgia Southern_Louisiana Monroe,2022-02-25,Georgia Southern,HOME,0.5383,-145,Georgia Southern
20220225_Georgia Southern_Louisiana Monroe,2022-02-25,Louisiana Monroe,AWAY,0.4617,135,NO
20220225_Georgia St._Louisiana,2022-02-25,Georgia St.,HOME,0.6358,-263,Georgia St.
20220225_Georgia St._Louisiana,2022-02-25,Louisiana,AWAY,0.3642,215,NO
20220225_Harvard_Princeton,2022-02-25,Harvard,AWAY,0.2912,290,NO
20220225_Harvard_Princeton,2022-02-25,Princeton,HOME,0.7088,-357,Princeton
20220225_Iowa_Nebraska,2022-02-25,Iowa,AWAY,0.7218,-667,Iowa
20220225_Iowa_Nebraska,2022-02-25,Nebraska,HOME,0.2782,540,NO
20220225_Manhattan_Marist,2022-02-25,Manhattan,AWAY,0.3586,185,NO
20220225_Manhattan_Marist,2022-02-25,Marist,HOME,0.6414,-208,Marist
20220225_Monmouth_Saint Peter's,2022-02-25,Monmouth,HOME,0.5614,-185,NO
20220225_Monmouth_Saint Peter's,2022-02-25,Saint Peter's,AWAY,0.4386,160,Saint Peter's
20220225_Niagara_Rider,2022-02-25,Niagara,AWAY,0.5159,-105,NO
20220225_Niagara_Rider,2022-02-25,Rider,HOME,0.4841,-115,Rider
20220225_Northwestern_Penn St.,2022-02-25,Northwestern,AWAY,0.4888,105,NO
20220225_Northwestern_Penn St.,2022-02-25,Penn St.,HOME,0.5112,-120,Penn St.
20220225_Richmond_Saint Louis,2022-02-25,Richmond,HOME,0.4869,-145,Richmond
20220225_Richmond_Saint Louis,2022-02-25,Saint Louis,AWAY,0.5131,135,NO
20220225_San Diego St._San Jose St.,2022-02-25,San Diego St.,HOME,0.7807,-2500,San Diego St.
20220225_San Diego St._San Jose St.,2022-02-25,San Jose St.,AWAY,0.2193,2200,NO
20220225_South Alabama_UT Arlington,2022-02-25,South Alabama,HOME,0.6761,-333,South Alabama
20220225_South Alabama_UT Arlington,2022-02-25,UT Arlington,AWAY,0.3239,320,NO
20220225_Texas St._Troy,2022-02-25,Texas St.,AWAY,0.4992,-125,Texas St.
20220225_Texas St._Troy,2022-02-25,Troy,HOME,0.5008,112,NO
20220226_Abilene Christian_Stephen F. Austin,2022-02-26,Abilene Christian,AWAY,0.4363,140,NO
20220226_Abilene Christian_Stephen F. Austin,2022-02-26,Stephen F. Austin,HOME,0.5637,-152,Stephen F. Austin
20220226_Air Force_New Mexico,2022-02-26,Air Force,AWAY,0.2900,300,NO
20220226_Air Force_New Mexico,2022-02-26,New Mexico,HOME,0.7100,-345,New Mexico
20220226_Alabama A&M_Alabama St.,2022-02-26,Alabama A&M,HOME,0.5017,-133,Alabama A&M
20220226_Alabama A&M_Alabama St.,2022-02-26,Alabama St.,AWAY,0.4983,115,NO
20220226_Alabama_South Carolina,2022-02-26,Alabama,HOME,0.7269,-625,Alabama
20220226_Alabama_South Carolina,2022-02-26,South Carolina,AWAY,0.2731,460,NO
20220226_Albany_Stony Brook,2022-02-26,Albany,AWAY,0.4517,135,NO
20220226_Albany_Stony Brook,2022-02-26,Stony Brook,HOME,0.5483,-149,Stony Brook
20220226_Alcorn St._Prairie View A&M,2022-02-26,Alcorn St.,AWAY,0.4442,135,Alcorn St.
20220226_Alcorn St._Prairie View A&M,2022-02-26,Prairie View A&M,HOME,0.5558,-154,NO
20220226_American_Loyola MD,2022-02-26,American,HOME,0.4202,180,American
20220226_American_Loyola MD,2022-02-26,Loyola MD,AWAY,0.5798,-213,NO
20220226_Arizona St._Utah,2022-02-26,Arizona St.,AWAY,0.4305,126,Arizona St.
20220226_Arizona St._Utah,2022-02-26,Utah,HOME,0.5695,-145,NO
20220226_Arizona_Colorado,2022-02-26,Arizona,AWAY,0.7000,-455,NO
20220226_Arizona_Colorado,2022-02-26,Colorado,HOME,0.3000,375,Colorado
20220226_Arkansas Pine Bluff_Mississippi Valley St.,2022-02-26,Arkansas Pine Bluff,HOME,0.5624,-189,Arkansas Pine Bluff
20220226_Arkansas Pine Bluff_Mississippi Valley St.,2022-02-26,Mississippi Valley St.,AWAY,0.4376,160,NO
20220226_Arkansas_Kentucky,2022-02-26,Arkansas,HOME,0.5204,-145,Arkansas
20220226_Arkansas_Kentucky,2022-02-26,Kentucky,AWAY,0.4796,130,NO
20220226_Army_Holy Cross,2022-02-26,Army,AWAY,0.5326,-161,Army
20220226_Army_Holy Cross,2022-02-26,Holy Cross,HOME,0.4674,142,NO
20220226_Auburn_Tennessee,2022-02-26,Auburn,AWAY,0.4432,135,NO
20220226_Auburn_Tennessee,2022-02-26,Tennessee,HOME,0.5568,-154,Tennessee
20220226_Austin Peay_Eastern Illinois,2022-02-26,Austin Peay,AWAY,0.6295,-312,Austin Peay
20220226_Austin Peay_Eastern Illinois,2022-02-26,Eastern Illinois,HOME,0.3705,270,NO
20220226_Ball St._Eastern Michigan,2022-02-26,Ball St.,HOME,0.6421,-323,Ball St.
20220226_Ball St._Eastern Michigan,2022-02-26,Eastern Michigan,AWAY,0.3579,285,NO
20220226_Baylor_Kansas,2022-02-26,Baylor,HOME,0.5459,-149,Baylor
20220226_Baylor_Kansas,2022-02-26,Kansas,AWAY,0.4541,140,NO
20220226_Belmont_Tennessee St.,2022-02-26,Belmont,HOME,0.7807,-1667,Belmont
20220226_Belmont_Tennessee St.,2022-02-26,Tennessee St.,AWAY,0.2193,920,NO
20220226_Bethune Cookman_Southern,2022-02-26,Bethune Cookman,AWAY,0.2324,650,Bethune Cookman
20220226_Bethune Cookman_Southern,2022-02-26,Southern,HOME,0.7676,-909,NO
20220226_Binghamton_New Hampshire,2022-02-26,Binghamton,AWAY,0.3274,275,NO
20220226_Binghamton_New Hampshire,2022-02-26,New Hampshire,HOME,0.6726,-323,New Hampshire
20220226_Boise St._UNLV,2022-02-26,Boise St.,AWAY,0.5297,-118,Boise St.
20220226_Boise St._UNLV,2022-02-26,UNLV,HOME,0.4703,105,NO
20220226_Boston College_Clemson,2022-02-26,Boston College,HOME,0.4405,-105,NO
20220226_Boston College_Clemson,2022-02-26,Clemson,AWAY,0.5595,-105,Clemson
20220226_Boston University_Bucknell,2022-02-26,Boston University,AWAY,0.6176,-250,NO
20220226_Boston University_Bucknell,2022-02-26,Bucknell,HOME,0.3824,220,Bucknell
20220226_Bowling Green_Western Michigan,2022-02-26,Bowling Green,HOME,0.6987,-400,NO
20220226_Bowling Green_Western Michigan,2022-02-26,Western Michigan,AWAY,0.3013,330,Western Michigan
20220226_Bradley_Valparaiso,2022-02-26,Bradley,HOME,0.7263,-556,Bradley
20220226_Bradley_Valparaiso,2022-02-26,Valparaiso,AWAY,0.2737,470,NO
20220226_Brown_Columbia,2022-02-26,Brown,HOME,0.7807,-1429,Brown
20220226_Brown_Columbia,2022-02-26,Columbia,AWAY,0.2193,925,NO
20220226_Bryant_Wagner,2022-02-26,Bryant,HOME,0.4475,-141,Bryant
20220226_Bryant_Wagner,2022-02-26,Wagner,AWAY,0.5525,120,NO
20220226_Buffalo_Northern Illinois,2022-02-26,Buffalo,HOME,0.7745,-1250,Buffalo
20220226_Buffalo_Northern Illinois,2022-02-26,Northern Illinois,AWAY,0.2255,1000,NO
20220226_Butler_Marquette,2022-02-26,Butler,AWAY,0.2961,300,NO
20220226_Butler_Marquette,2022-02-26,Marquette,HOME,0.7039,-323,Marquette
20220226_BYU_Pepperdine,2022-02-26,BYU,HOME,0.7807,-1667,BYU
20220226_BYU_Pepperdine,2022-02-26,Pepperdine,AWAY,0.2193,1000,NO
20220226_Cal Baptist_Utah Valley,2022-02-26,Cal Baptist,AWAY,0.3345,230,NO
20220226_Cal Baptist_Utah Valley,2022-02-26,Utah Valley,HOME,0.6655,-278,Utah Valley
20220226_Cal St. Bakersfield_Hawaii,2022-02-26,Cal St. Bakersfield,AWAY,0.3609,205,NO
20220226_Cal St. Bakersfield_Hawaii,2022-02-26,Hawaii,HOME,0.6391,-217,Hawaii
20220226_Cal St. Fullerton_UC San Diego,2022-02-26,Cal St. Fullerton,AWAY,0.5183,-164,NO
20220226_Cal St. Fullerton_UC San Diego,2022-02-26,UC San Diego,HOME,0.4817,145,UC San Diego
20220226_Cal St. Northridge_UC Davis,2022-02-26,Cal St. Northridge,AWAY,0.2912,400,NO
20220226_Cal St. Northridge_UC Davis,2022-02-26,UC Davis,HOME,0.7088,-500,UC Davis
20220226_California_Stanford,2022-02-26,California,HOME,0.5147,105,California
20220226_California_Stanford,2022-02-26,Stanford,AWAY,0.4853,-110,NO
20220226_Campbell_Longwood,2022-02-26,Campbell,HOME,0.5220,-125,NO
20220226_Campbell_Longwood,2022-02-26,Longwood,AWAY,0.4780,106,Longwood
20220226_Central Arkansas_Lipscomb,2022-02-26,Central Arkansas,AWAY,0.2947,320,NO
20220226_Central Arkansas_Lipscomb,2022-02-26,Lipscomb,HOME,0.7053,-385,Lipscomb
20220226_Central Connecticut_Mount St. Mary's,2022-02-26,Central Connecticut,HOME,0.4202,158,NO
20220226_Central Connecticut_Mount St. Mary's,2022-02-26,Mount St. Mary's,AWAY,0.5798,-179,Mount St. Mary's
20220226_Central Michigan_Kent St.,2022-02-26,Central Michigan,HOME,0.2912,360,NO
20220226_Central Michigan_Kent St.,2022-02-26,Kent St.,AWAY,0.7088,-455,Kent St.
20220226_Charleston Southern_Winthrop,2022-02-26,Charleston Southern,AWAY,0.2165,1160,NO
20220226_Charleston Southern_Winthrop,2022-02-26,Winthrop,HOME,0.7835,-2000,Winthrop
20220226_Charleston_Drexel,2022-02-26,Charleston,AWAY,0.4188,140,NO
20220226_Charleston_Drexel,2022-02-26,Drexel,HOME,0.5812,-161,Drexel
20220226_Charlotte_Florida Atlantic,2022-02-26,Charlotte,HOME,0.4941,-114,NO
20220226_Charlotte_Florida Atlantic,2022-02-26,Florida Atlantic,AWAY,0.5059,100,Florida Atlantic
20220226_Chattanooga_Samford,2022-02-26,Chattanooga,HOME,0.7041,-400,Chattanooga
20220226_Chattanooga_Samford,2022-02-26,Samford,AWAY,0.2959,320,NO
20220226_Chicago St._New Mexico St.,2022-02-26,Chicago St.,HOME,0.2165,1100,Chicago St.
20220226_Chicago St._New Mexico St.,2022-02-26,New Mexico St.,AWAY,0.7835,-1429,NO
20220226_Cincinnati_South Florida,2022-02-26,Cincinnati,HOME,0.7269,-769,NO
20220226_Cincinnati_South Florida,2022-02-26,South Florida,AWAY,0.2731,615,South Florida
20220226_Cleveland St._Oakland,2022-02-26,Cleveland St.,AWAY,0.4209,110,NO
20220226_Cleveland St._Oakland,2022-02-26,Oakland,HOME,0.5791,-125,Oakland
20220226_Colgate_Navy,2022-02-26,Colgate,HOME,0.5831,-250,Colgate
20220226_Colgate_Navy,2022-02-26,Navy,AWAY,0.4169,240,NO
20220226_Colorado St._Utah St.,2022-02-26,Colorado St.,AWAY,0.4245,110,Colorado St.
20220226_Colorado St._Utah St.,2022-02-26,Utah St.,HOME,0.5755,-130,NO
20220226_Coppin St._Maryland Eastern Shore,2022-02-26,Coppin St.,AWAY,0.4210,116,NO
20220226_Coppin St._Maryland Eastern Shore,2022-02-26,Maryland Eastern Shore,HOME,0.5790,-135,Maryland Eastern Shore
20220226_Cornell_Yale,2022-02-26,Cornell,HOME,0.4934,150,Cornell
20220226_Cornell_Yale,2022-02-26,Yale,AWAY,0.5066,-149,NO
20220226_Creighton_Providence,2022-02-26,Creighton,AWAY,0.3897,185,NO
20220226_Creighton_Providence,2022-02-26,Providence,HOME,0.6103,-204,Providence
20220226_Dartmouth_Penn,2022-02-26,Dartmouth,HOME,0.4914,114,Dartmouth
20220226_Dartmouth_Penn,2022-02-26,Penn,AWAY,0.5086,-125,NO
20220226_Davidson_Fordham,2022-02-26,Davidson,HOME,0.7269,-769,Davidson
20220226_Davidson_Fordham,2022-02-26,Fordham,AWAY,0.2731,580,NO
20220226_Dayton_La Salle,2022-02-26,Dayton,AWAY,0.6903,-500,NO
20220226_Dayton_La Salle,2022-02-26,La Salle,HOME,0.3097,430,La Salle
20220226_Delaware St._Morgan St.,2022-02-26,Delaware St.,HOME,0.4673,190,NO
20220226_Delaware St._Morgan St.,2022-02-26,Morgan St.,AWAY,0.5327,-233,Morgan St.
20220226_Delaware_UNC Wilmington,2022-02-26,Delaware,HOME,0.5807,-208,NO
20220226_Delaware_UNC Wilmington,2022-02-26,UNC Wilmington,AWAY,0.4193,195,UNC Wilmington
20220226_Denver_Western Illinois,2022-02-26,Denver,AWAY,0.3149,290,Denver
20220226_Denver_Western Illinois,2022-02-26,Western Illinois,HOME,0.6851,-345,NO
20220226_Detroit Mercy_Purdue Fort Wayne,2022-02-26,Detroit Mercy,HOME,0.5272,-149,NO
20220226_Detroit Mercy_Purdue Fort Wayne,2022-02-26,Purdue Fort Wayne,AWAY,0.4728,140,Purdue Fort Wayne
20220226_Drake_Southern Illinois,2022-02-26,Drake,HOME,0.6310,-233,Drake
20220226_Drake_Southern Illinois,2022-02-26,Southern Illinois,AWAY,0.3690,210,NO
20220226_Duke_Syracuse,2022-02-26,Duke,AWAY,0.6261,-278,Duke
20220226_Duke_Syracuse,2022-02-26,Syracuse,HOME,0.3739,250,NO
20220226_Duquesne_Rhode Island,2022-02-26,Duquesne,AWAY,0.2951,580,NO
20220226_Duquesne_Rhode Island,2022-02-26,Rhode Island,HOME,0.7049,-667,Rhode Island
20220226_East Carolina_Tulsa,2022-02-26,East Carolina,HOME,0.5272,-125,East Carolina
20220226_East Carolina_Tulsa,2022-02-26,Tulsa,AWAY,0.4728,106,NO
20220226_Eastern Washington_Sacramento St.,2022-02-26,Eastern Washington,AWAY,0.5285,-189,NO
20220226_Eastern Washington_Sacramento St.,2022-02-26,Sacramento St.,HOME,0.4715,180,Sacramento St.
20220226_Elon_Northeastern,2022-02-26,Elon,AWAY,0.4075,170,Elon
20220226_Elon_Northeastern,2022-02-26,Northeastern,HOME,0.5925,-185,NO
20220226_Evansville_Missouri St.,2022-02-26,Evansville,HOME,0.2165,720,NO
20220226_Evansville_Missouri St.,2022-02-26,Missouri St.,AWAY,0.7835,-1000,Missouri St.
20220226_FIU_Old Dominion,2022-02-26,FIU,AWAY,0.3408,255,NO
20220226_FIU_Old Dominion,2022-02-26,Old Dominion,HOME,0.6592,-323,Old Dominion
20220226_Florida A&M_Grambling St.,2022-02-26,Florida A&M,AWAY,0.4371,184,Florida A&M
20220226_Florida A&M_Grambling St.,2022-02-26,Grambling St.,HOME,0.5629,-222,NO
20220226_Florida Gulf Coast_Jacksonville,2022-02-26,Florida Gulf Coast,HOME,0.4994,-154,Florida Gulf Coast
20220226_Florida Gulf Coast_Jacksonville,2022-02-26,Jacksonville,AWAY,0.5006,135,NO
20220226_Florida St._Virginia,2022-02-26,Florida St.,AWAY,0.2955,350,Florida St.
20220226_Florida St._Virginia,2022-02-26,Virginia,HOME,0.7045,-400,NO
20220226_Florida_Georgia,2022-02-26,Florida,AWAY,0.7007,-435,Florida
20220226_Florida_Georgia,2022-02-26,Georgia,HOME,0.2993,385,NO
20220226_Furman_The Citadel,2022-02-26,Furman,AWAY,0.7007,-370,Furman
20220226_Furman_The Citadel,2022-02-26,The Citadel,HOME,0.2993,360,NO
20220226_Georgia Tech_Notre Dame,2022-02-26,Georgia Tech,AWAY,0.2912,440,NO
20220226_Georgia Tech_Notre Dame,2022-02-26,Notre Dame,HOME,0.7088,-526,Notre Dame
20220226_Gonzaga_Saint Mary's,2022-02-26,Gonzaga,AWAY,0.6787,-526,NO
20220226_Gonzaga_Saint Mary's,2022-02-26,Saint Mary's,HOME,0.3213,400,Saint Mary's
20220226_Grand Canyon_Sam Houston St.,2022-02-26,Grand Canyon,HOME,0.6196,-250,Grand Canyon
20220226_Grand Canyon_Sam Houston St.,2022-02-26,Sam Houston St.,AWAY,0.3804,230,NO
20220226_Green Bay_IU Indy,2022-02-26,Green Bay,AWAY,0.5484,-227,Green Bay
20220226_Green Bay_IU Indy,2022-02-26,IU Indy,HOME,0.4516,202,NO
20220226_Hampton_High Point,2022-02-26,Hampton,AWAY,0.3222,290,NO
20220226_Hampton_High Point,2022-02-26,High Point,HOME,0.6778,-345,High Point
20220226_Hofstra_William & Mary,2022-02-26,Hofstra,HOME,0.7807,-1667,Hofstra
20220226_Hofstra_William & Mary,2022-02-26,William & Mary,AWAY,0.2193,1000,NO
20220226_Houston Christian_Texas A&M Corpus Chris,2022-02-26,Houston Christian,HOME,0.4475,142,NO
20220226_Houston Christian_Texas A&M Corpus Chris,2022-02-26,Texas A&M Corpus Chris,AWAY,0.5525,-154,Texas A&M Corpus Chris
20220226_Howard_North Carolina Central,2022-02-26,Howard,HOME,0.6015,-256,Howard
20220226_Howard_North Carolina Central,2022-02-26,North Carolina Central,AWAY,0.3985,215,NO
20220226_Idaho St._Portland St.,2022-02-26,Idaho St.,AWAY,0.3149,270,NO
20220226_Idaho St._Portland St.,2022-02-26,Portland St.,HOME,0.6851,-323,Portland St.
20220226_Idaho_Northern Colorado,2022-02-26,Idaho,AWAY,0.2369,570,NO
20220226_Idaho_Northern Colorado,2022-02-26,Northern Colorado,HOME,0.7631,-833,Northern Colorado
20220226_Illinois Chicago_Milwaukee,2022-02-26,Illinois Chicago,HOME,0.6290,-227,Illinois Chicago
20220226_Illinois Chicago_Milwaukee,2022-02-26,Milwaukee,AWAY,0.3710,215,NO
20220226_Illinois St._Indiana St.,2022-02-26,Illinois St.,HOME,0.5174,-130,Illinois St.
20220226_Illinois St._Indiana St.,2022-02-26,Indiana St.,AWAY,0.4826,140,NO
20220226_Incarnate Word_McNeese St.,2022-02-26,Incarnate Word,AWAY,0.2910,350,Incarnate Word
20220226_Incarnate Word_McNeese St.,2022-02-26,McNeese St.,HOME,0.7090,-455,NO
20220226_Iowa St._Kansas St.,2022-02-26,Iowa St.,AWAY,0.5359,140,Iowa St.
20220226_Iowa St._Kansas St.,2022-02-26,Kansas St.,HOME,0.4641,-149,NO
20220226_Jackson St._Texas Southern,2022-02-26,Jackson St.,AWAY,0.3408,255,NO
20220226_Jackson St._Texas Southern,2022-02-26,Texas Southern,HOME,0.6592,-312,Texas Southern
20220226_Jacksonville St._North Alabama,2022-02-26,Jacksonville St.,HOME,0.7510,-909,Jacksonville St.
20220226_Jacksonville St._North Alabama,2022-02-26,North Alabama,AWAY,0.2490,660,NO
20220226_James Madison_Towson,2022-02-26,James Madison,HOME,0.4009,210,NO
20220226_James Madison_Towson,2022-02-26,Towson,AWAY,0.5991,-227,Towson
20220226_Kennesaw St._Liberty,2022-02-26,Kennesaw St.,AWAY,0.2912,400,NO
20220226_Kennesaw St._Liberty,2022-02-26,Liberty,HOME,0.7088,-455,Liberty
20220226_Lafayette_Lehigh,2022-02-26,Lafayette,HOME,0.5383,-164,NO
20220226_Lafayette_Lehigh,2022-02-26,Lehigh,AWAY,0.4617,155,Lehigh
20220226_Long Beach St._UC Irvine,2022-02-26,Long Beach St.,AWAY,0.3345,255,NO
20220226_Long Beach St._UC Irvine,2022-02-26,UC Irvine,HOME,0.6655,-312,UC Irvine
20220226_Louisiana Tech_North Texas,2022-02-26,Louisiana Tech,AWAY,0.3699,175,NO
20220226_Louisiana Tech_North Texas,2022-02-26,North Texas,HOME,0.6301,-200,North Texas
20220226_Louisville_Wake Forest,2022-02-26,Louisville,AWAY,0.2961,320,NO
20220226_Louisville_Wake Forest,2022-02-26,Wake Forest,HOME,0.7039,-333,Wake Forest
20220226_Loyola Chicago_Northern Iowa,2022-02-26,Loyola Chicago,AWAY,0.5143,-130,NO
20220226_Loyola Chicago_Northern Iowa,2022-02-26,Northern Iowa,HOME,0.4857,120,Northern Iowa
20220226_Loyola Marymount_Pacific,2022-02-26,Loyola Marymount,HOME,0.6273,-227,Loyola Marymount
20220226_Loyola Marymount_Pacific,2022-02-26,Pacific,AWAY,0.3727,220,NO
20220226_LSU_Missouri,2022-02-26,LSU,HOME,0.7510,-909,LSU
20220226_LSU_Missouri,2022-02-26,Missouri,AWAY,0.2490,860,NO
20220226_Maine_UMBC,2022-02-26,Maine,AWAY,0.3063,500,NO
20220226_Maine_UMBC,2022-02-26,UMBC,HOME,0.6937,-714,UMBC
20220226_Massachusetts_VCU,2022-02-26,Massachusetts,HOME,0.3677,220,NO
20220226_Massachusetts_VCU,2022-02-26,VCU,AWAY,0.6323,-256,VCU
20220226_Mercer_Wofford,2022-02-26,Mercer,AWAY,0.2912,360,NO
20220226_Mercer_Wofford,2022-02-26,Wofford,HOME,0.7088,-435,Wofford
20220226_Miami FL_Virginia Tech,2022-02-26,Miami FL,HOME,0.5096,-115,NO
20220226_Miami FL_Virginia Tech,2022-02-26,Virginia Tech,AWAY,0.4904,105,Virginia Tech
